,L8_X1,L8_X1,L8_X2,L8_X2,L8_X3,L8_X3,L8_X4,L8_X4,L10_X1,L10_X1,L10_X2,L10_X2,L10_X3,L10_X3,L10_X4,L10_X4,L12_X1,L12_X1,L12_X2,L12_X2,L12_X3,L12_X3,L12_X4,L12_X4,L14_X1,L14_X1,L14_X2,L14_X2,L14_X3,L14_X3,L14_X4,L14_X4,L16_X1,L16_X1,L16_X2,L16_X2,L16_X3,L16_X3,L16_X4,L16_X4,L18_X1,L18_X1,L18_X2,L18_X2,L18_X3,L18_X3,L18_X4,L18_X4,L20_X1,L20_X1,L20_X2,L20_X2,L20_X3,L20_X3,L20_X4,L20_X4,L22_X1,L22_X1,L22_X2,L22_X2,L22_X3,L22_X3,L22_X4,L22_X4,L24_X1,L24_X1,L24_X2,L24_X2,L24_X3,L24_X3,L24_X4,L24_X4,L26_X1,L26_X1,L26_X2,L26_X2,L26_X3,L26_X3,L26_X4,L26_X4
,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts,Longs,Shorts
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,"XLP,XLK,XLU","XLF,XLY,XLRE","XLP,XLU,XLK","XLE,XLF,XLY","XLP,XLK,XLU","XLE,XLF,XLY","XLK,XLC,XLP","XLE,XLF,XLRE","XLP,XLK,XLU","XLF,XLY,XLRE","XLP,XLU,XLK","XLE,XLF,XLRE","XLP,XLK,XLU","XLE,XLF,XLRE","XLK,XLP,XLV","XLE,XLF,XLRE","XLP,XLK,XLU","XLF,XLY,XLRE","XLP,XLU,XLK","XLE,XLRE,XLF","XLP,XLK,XLI","XLRE,XLF,XLE","XLK,XLP,XLI","XLRE,XLF,XLE","XLP,XLK,XLE","XLRE,XLF,XLY","XLP,XLK,XLI","XLRE,XLY,XLC","XLK,XLP,XLI","XLRE,XLF,XLC","XLK,XLP,XLI","XLRE,XLU,XLF","XLE,XLP,XLK","XLRE,XLY,XLF","XLP,XLE,XLI","XLRE,XLY,XLC","XLP,XLK,XLI","XLRE,XLU,XLF","XLK,XLP,XLV","XLRE,XLU,XLF","XLE,XLP,XLK","XLRE,XLU,XLY","XLE,XLP,XLK","XLRE,XLU,XLY","XLE,XLK,XLP","XLRE,XLU,XLF","XLK,XLE,XLC","XLRE,XLU,XLF","XLE,XLK,XLP","XLRE,XLU,XLY","XLE,XLK,XLP","XLRE,XLU,XLV","XLK,XLP,XLE","XLRE,XLF,XLU","XLK,XLP,XLE","XLRE,XLU,XLF","XLE,XLK,XLP","XLRE,XLF,XLU","XLE,XLP,XLK","XLRE,XLY,XLU","XLK,XLP,XLB","XLRE,XLU,XLY","XLK,XLP,XLC","XLRE,XLU,XLY","XLE,XLK,XLP","XLRE,XLY,XLU","XLP,XLK,XLB","XLRE,XLY,XLU","XLP,XLK,XLV","XLE,XLY,XLRE","XLP,XLK,XLC","XLY,XLE,XLRE","XLP,XLK,XLC","XLY,XLRE,XLF","XLP,XLB,XLK","XLY,XLRE,XLE","XLP,XLK,XLV","XLE,XLY,XLRE","XLP,XLK,XLC","XLE,XLRE,XLY"
2022-02-04,"XLP,XLE,XLU","XLY,XLF,XLC","XLP,XLK,XLU","XLF,XLY,XLRE","XLP,XLU,XLK","XLE,XLF,XLY","XLP,XLK,XLU","XLE,XLF,XLY","XLP,XLK,XLU","XLF,XLY,XLE","XLP,XLK,XLU","XLF,XLY,XLRE","XLP,XLU,XLK","XLE,XLF,XLRE","XLP,XLK,XLU","XLE,XLF,XLRE","XLP,XLK,XLU","XLF,XLY,XLE","XLP,XLK,XLU","XLF,XLY,XLRE","XLP,XLU,XLK","XLE,XLRE,XLF","XLP,XLK,XLI","XLRE,XLF,XLE","XLP,XLK,XLU","XLY,XLF,XLC","XLP,XLK,XLE","XLRE,XLF,XLY","XLP,XLK,XLI","XLRE,XLY,XLC","XLK,XLP,XLI","XLRE,XLF,XLC","XLE,XLP,XLK","XLY,XLC,XLRE","XLE,XLP,XLK","XLRE,XLY,XLF","XLP,XLE,XLI","XLRE,XLY,XLC","XLP,XLK,XLI","XLRE,XLU,XLF","XLE,XLP,XLK","XLRE,XLY,XLC","XLE,XLP,XLK","XLRE,XLU,XLY","XLE,XLP,XLK","XLRE,XLU,XLY","XLE,XLK,XLP","XLRE,XLU,XLF","XLE,XLP,XLK","XLRE,XLY,XLC","XLE,XLK,XLP","XLRE,XLU,XLY","XLE,XLK,XLP","XLRE,XLU,XLV","XLK,XLP,XLE","XLRE,XLF,XLU","XLE,XLK,XLP","XLRE,XLY,XLU","XLE,XLK,XLP","XLRE,XLF,XLU","XLE,XLP,XLK","XLRE,XLY,XLU","XLK,XLP,XLB","XLRE,XLU,XLY","XLE,XLP,XLK","XLRE,XLY,XLC","XLE,XLK,XLP","XLRE,XLY,XLU","XLP,XLK,XLB","XLRE,XLY,XLU","XLP,XLK,XLV","XLE,XLY,XLRE","XLP,XLK,XLE","XLY,XLRE,XLF","XLP,XLK,XLC","XLY,XLRE,XLF","XLP,XLB,XLK","XLY,XLRE,XLE","XLP,XLK,XLV","XLE,XLY,XLRE"
2022-02-11,"XLP,XLK,XLRE","XLY,XLF,XLB","XLP,XLE,XLU","XLY,XLF,XLC","XLP,XLK,XLU","XLF,XLY,XLRE","XLP,XLU,XLK","XLE,XLF,XLY","XLK,XLP,XLU","XLF,XLE,XLY","XLP,XLK,XLU","XLF,XLY,XLE","XLP,XLK,XLU","XLF,XLY,XLRE","XLP,XLU,XLK","XLE,XLF,XLRE","XLK,XLP,XLU","XLF,XLE,XLY","XLP,XLK,XLU","XLF,XLY,XLE","XLP,XLK,XLU","XLF,XLY,XLRE","XLP,XLU,XLK","XLE,XLRE,XLF","XLP,XLK,XLU","XLF,XLE,XLY","XLP,XLK,XLU","XLY,XLF,XLC","XLP,XLK,XLE","XLRE,XLF,XLY","XLP,XLK,XLI","XLRE,XLY,XLC","XLK,XLP,XLU","XLF,XLY,XLC","XLE,XLP,XLK","XLY,XLC,XLRE","XLE,XLP,XLK","XLRE,XLY,XLF","XLP,XLE,XLI","XLRE,XLY,XLC","XLK,XLP,XLE","XLY,XLF,XLB","XLE,XLP,XLK","XLRE,XLY,XLC","XLE,XLP,XLK","XLRE,XLU,XLY","XLE,XLP,XLK","XLRE,XLU,XLY","XLK,XLP,XLE","XLRE,XLY,XLB","XLE,XLP,XLK","XLRE,XLY,XLC","XLE,XLK,XLP","XLRE,XLU,XLY","XLE,XLK,XLP","XLRE,XLU,XLV","XLK,XLE,XLP","XLB,XLRE,XLY","XLE,XLK,XLP","XLRE,XLY,XLU","XLE,XLK,XLP","XLRE,XLF,XLU","XLE,XLP,XLK","XLRE,XLY,XLU","XLK,XLP,XLE","XLF,XLB,XLY","XLE,XLP,XLK","XLRE,XLY,XLC","XLE,XLK,XLP","XLRE,XLY,XLU","XLP,XLK,XLB","XLRE,XLY,XLU","XLK,XLP,XLE","XLY,XLRE,XLF","XLP,XLK,XLE","XLY,XLRE,XLF","XLP,XLK,XLC","XLY,XLRE,XLF","XLP,XLB,XLK","XLY,XLRE,XLE"
2022-02-18,"XLK,XLE,XLP","XLB,XLI,XLC","XLP,XLK,XLRE","XLY,XLF,XLB","XLP,XLE,XLU","XLY,XLF,XLC","XLP,XLK,XLU","XLF,XLY,XLRE","XLK,XLP,XLV","XLB,XLF,XLI","XLK,XLP,XLU","XLF,XLE,XLY","XLP,XLK,XLU","XLF,XLY,XLE","XLP,XLK,XLU","XLF,XLY,XLRE","XLK,XLP,XLU","XLF,XLE,XLB","XLK,XLP,XLU","XLF,XLE,XLY","XLP,XLK,XLU","XLF,XLY,XLE","XLP,XLK,XLU","XLF,XLY,XLRE","XLK,XLP,XLU","XLF,XLE,XLB","XLP,XLK,XLU","XLF,XLE,XLY","XLP,XLK,XLU","XLY,XLF,XLC","XLP,XLK,XLE","XLRE,XLF,XLY","XLK,XLP,XLU","XLB,XLE,XLF","XLK,XLP,XLU","XLF,XLY,XLC","XLE,XLP,XLK","XLY,XLC,XLRE","XLE,XLP,XLK","XLRE,XLY,XLF","XLK,XLP,XLE","XLB,XLRE,XLC","XLK,XLP,XLE","XLY,XLF,XLB","XLE,XLP,XLK","XLRE,XLY,XLC","XLE,XLP,XLK","XLRE,XLU,XLY","XLK,XLE,XLP","XLB,XLRE,XLC","XLK,XLP,XLE","XLRE,XLY,XLB","XLE,XLP,XLK","XLRE,XLY,XLC","XLE,XLK,XLP","XLRE,XLU,XLY","XLK,XLE,XLP","XLB,XLRE,XLU","XLK,XLE,XLP","XLB,XLRE,XLY","XLE,XLK,XLP","XLRE,XLY,XLU","XLE,XLK,XLP","XLRE,XLF,XLU","XLK,XLE,XLP","XLB,XLRE,XLU","XLK,XLP,XLE","XLF,XLB,XLY","XLE,XLP,XLK","XLRE,XLY,XLC","XLE,XLK,XLP","XLRE,XLY,XLU","XLK,XLE,XLP","XLRE,XLB,XLU","XLK,XLP,XLE","XLY,XLRE,XLF","XLP,XLK,XLE","XLY,XLRE,XLF","XLP,XLK,XLC","XLY,XLRE,XLF"
2022-02-25,"XLE,XLK,XLRE","XLB,XLI,XLC","XLK,XLE,XLP","XLB,XLI,XLC","XLP,XLK,XLRE","XLY,XLF,XLB","XLP,XLE,XLU","XLY,XLF,XLC","XLE,XLP,XLU","XLB,XLY,XLI","XLK,XLP,XLV","XLB,XLF,XLI","XLK,XLP,XLU","XLF,XLE,XLY","XLP,XLK,XLU","XLF,XLY,XLE","XLK,XLP,XLU","XLB,XLF,XLI","XLK,XLP,XLU","XLF,XLE,XLB","XLK,XLP,XLU","XLF,XLE,XLY","XLP,XLK,XLU","XLF,XLY,XLE","XLK,XLU,XLP","XLF,XLB,XLY","XLK,XLP,XLU","XLF,XLE,XLB","XLP,XLK,XLU","XLF,XLE,XLY","XLP,XLK,XLU","XLY,XLF,XLC","XLP,XLK,XLU","XLB,XLF,XLY","XLK,XLP,XLU","XLB,XLE,XLF","XLK,XLP,XLU","XLF,XLY,XLC","XLE,XLP,XLK","XLY,XLC,XLRE","XLE,XLK,XLP","XLB,XLC,XLRE","XLK,XLP,XLE","XLB,XLRE,XLC","XLK,XLP,XLE","XLY,XLF,XLB","XLE,XLP,XLK","XLRE,XLY,XLC","XLE,XLK,XLP","XLB,XLRE,XLY","XLK,XLE,XLP","XLB,XLRE,XLC","XLK,XLP,XLE","XLRE,XLY,XLB","XLE,XLP,XLK","XLRE,XLY,XLC","XLE,XLK,XLP","XLB,XLRE,XLC","XLK,XLE,XLP","XLB,XLRE,XLU","XLK,XLE,XLP","XLB,XLRE,XLY","XLE,XLK,XLP","XLRE,XLY,XLU","XLE,XLK,XLP","XLB,XLRE,XLU","XLK,XLE,XLP","XLB,XLRE,XLU","XLK,XLP,XLE","XLF,XLB,XLY","XLE,XLP,XLK","XLRE,XLY,XLC","XLE,XLK,XLP","XLB,XLRE,XLI","XLK,XLE,XLP","XLRE,XLB,XLU","XLK,XLP,XLE","XLY,XLRE,XLF","XLP,XLK,XLE","XLY,XLRE,XLF"
2022-03-04,"XLE,XLP,XLF","XLB,XLC,XLI","XLE,XLK,XLRE","XLB,XLI,XLC","XLK,XLE,XLP","XLB,XLI,XLC","XLP,XLK,XLRE","XLY,XLF,XLB","XLE,XLK,XLP","XLB,XLI,XLC","XLE,XLP,XLU","XLB,XLY,XLI","XLK,XLP,XLV","XLB,XLF,XLI","XLK,XLP,XLU","XLF,XLE,XLY","XLE,XLP,XLU","XLY,XLB,XLI","XLK,XLP,XLU","XLB,XLF,XLI","XLK,XLP,XLU","XLF,XLE,XLB","XLK,XLP,XLU","XLF,XLE,XLY","XLK,XLP,XLU","XLF,XLB,XLI","XLK,XLU,XLP","XLF,XLB,XLY","XLK,XLP,XLU","XLF,XLE,XLB","XLP,XLK,XLU","XLF,XLE,XLY","XLK,XLP,XLU","XLF,XLB,XLY","XLP,XLK,XLU","XLB,XLF,XLY","XLK,XLP,XLU","XLB,XLE,XLF","XLK,XLP,XLU","XLF,XLY,XLC","XLP,XLK,XLU","XLB,XLC,XLF","XLE,XLK,XLP","XLB,XLC,XLRE","XLK,XLP,XLE","XLB,XLRE,XLC","XLK,XLP,XLE","XLY,XLF,XLB","XLE,XLK,XLP","XLB,XLC,XLRE","XLE,XLK,XLP","XLB,XLRE,XLY","XLK,XLE,XLP","XLB,XLRE,XLC","XLK,XLP,XLE","XLRE,XLY,XLB","XLE,XLP,XLK","XLB,XLRE,XLC","XLE,XLK,XLP","XLB,XLRE,XLC","XLK,XLE,XLP","XLB,XLRE,XLU","XLK,XLE,XLP","XLB,XLRE,XLY","XLE,XLK,XLP","XLB,XLRE,XLC","XLE,XLK,XLP","XLB,XLRE,XLU","XLK,XLE,XLP","XLB,XLRE,XLU","XLK,XLP,XLE","XLF,XLB,XLY","XLE,XLK,XLP","XLRE,XLB,XLI","XLE,XLK,XLP","XLB,XLRE,XLI","XLK,XLE,XLP","XLRE,XLB,XLU","XLK,XLP,XLE","XLY,XLRE,XLF"
2022-03-11,"XLE,XLP,XLU","XLB,XLI,XLY","XLE,XLP,XLF","XLB,XLC,XLI","XLE,XLK,XLRE","XLB,XLI,XLC","XLK,XLE,XLP","XLB,XLI,XLC","XLE,XLP,XLU","XLB,XLI,XLC","XLE,XLK,XLP","XLB,XLI,XLC","XLE,XLP,XLU","XLB,XLY,XLI","XLK,XLP,XLV","XLB,XLF,XLI","XLE,XLP,XLU","XLY,XLC,XLB","XLE,XLP,XLU","XLY,XLB,XLI","XLK,XLP,XLU","XLB,XLF,XLI","XLK,XLP,XLU","XLF,XLE,XLB","XLP,XLU,XLE","XLY,XLI,XLC","XLK,XLP,XLU","XLF,XLB,XLI","XLK,XLU,XLP","XLF,XLB,XLY","XLK,XLP,XLU","XLF,XLE,XLB","XLP,XLU,XLE","XLY,XLF,XLI","XLK,XLP,XLU","XLF,XLB,XLY","XLP,XLK,XLU","XLB,XLF,XLY","XLK,XLP,XLU","XLB,XLE,XLF","XLP,XLU,XLE","XLY,XLC,XLB","XLP,XLK,XLU","XLB,XLC,XLF","XLE,XLK,XLP","XLB,XLC,XLRE","XLK,XLP,XLE","XLB,XLRE,XLC","XLP,XLE,XLU","XLC,XLB,XLY","XLE,XLK,XLP","XLB,XLC,XLRE","XLE,XLK,XLP","XLB,XLRE,XLY","XLK,XLE,XLP","XLB,XLRE,XLC","XLE,XLP,XLU","XLRE,XLC,XLY","XLE,XLP,XLK","XLB,XLRE,XLC","XLE,XLK,XLP","XLB,XLRE,XLC","XLK,XLE,XLP","XLB,XLRE,XLU","XLE,XLP,XLK","XLRE,XLC,XLB","XLE,XLK,XLP","XLB,XLRE,XLC","XLE,XLK,XLP","XLB,XLRE,XLU","XLK,XLE,XLP","XLB,XLRE,XLU","XLE,XLP,XLK","XLRE,XLB,XLC","XLE,XLK,XLP","XLRE,XLB,XLI","XLE,XLK,XLP","XLB,XLRE,XLI","XLK,XLE,XLP","XLRE,XLB,XLU"
2022-03-18,"XLE,XLU,XLP","XLB,XLC,XLI","XLE,XLP,XLU","XLB,XLI,XLY","XLE,XLP,XLF","XLB,XLC,XLI","XLE,XLK,XLRE","XLB,XLI,XLC","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLP,XLU","XLB,XLI,XLC","XLE,XLK,XLP","XLB,XLI,XLC","XLE,XLP,XLU","XLB,XLY,XLI","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLP,XLU","XLY,XLC,XLB","XLE,XLP,XLU","XLY,XLB,XLI","XLK,XLP,XLU","XLB,XLF,XLI","XLE,XLU,XLP","XLY,XLC,XLF","XLP,XLU,XLE","XLY,XLI,XLC","XLK,XLP,XLU","XLF,XLB,XLI","XLK,XLU,XLP","XLF,XLB,XLY","XLU,XLP,XLE","XLY,XLF,XLI","XLP,XLU,XLE","XLY,XLF,XLI","XLK,XLP,XLU","XLF,XLB,XLY","XLP,XLK,XLU","XLB,XLF,XLY","XLU,XLP,XLE","XLF,XLY,XLI","XLP,XLU,XLE","XLY,XLC,XLB","XLP,XLK,XLU","XLB,XLC,XLF","XLE,XLK,XLP","XLB,XLC,XLRE","XLU,XLP,XLE","XLC,XLY,XLF","XLP,XLE,XLU","XLC,XLB,XLY","XLE,XLK,XLP","XLB,XLC,XLRE","XLE,XLK,XLP","XLB,XLRE,XLY","XLE,XLP,XLU","XLC,XLY,XLB","XLE,XLP,XLU","XLRE,XLC,XLY","XLE,XLP,XLK","XLB,XLRE,XLC","XLE,XLK,XLP","XLB,XLRE,XLC","XLE,XLP,XLU","XLC,XLB,XLY","XLE,XLP,XLK","XLRE,XLC,XLB","XLE,XLK,XLP","XLB,XLRE,XLC","XLE,XLK,XLP","XLB,XLRE,XLU","XLE,XLP,XLU","XLC,XLB,XLY","XLE,XLP,XLK","XLRE,XLB,XLC","XLE,XLK,XLP","XLRE,XLB,XLI","XLE,XLK,XLP","XLB,XLRE,XLI"
2022-03-25,"XLE,XLU,XLRE","XLC,XLK,XLY","XLE,XLU,XLP","XLB,XLC,XLI","XLE,XLP,XLU","XLB,XLI,XLY","XLE,XLP,XLF","XLB,XLC,XLI","XLE,XLU,XLP","XLY,XLC,XLB","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLP,XLU","XLB,XLI,XLC","XLE,XLK,XLP","XLB,XLI,XLC","XLE,XLU,XLRE","XLC,XLY,XLB","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLP,XLU","XLY,XLC,XLB","XLE,XLP,XLU","XLY,XLB,XLI","XLE,XLU,XLP","XLY,XLC,XLB","XLE,XLU,XLP","XLY,XLC,XLF","XLP,XLU,XLE","XLY,XLI,XLC","XLK,XLP,XLU","XLF,XLB,XLI","XLU,XLE,XLP","XLY,XLC,XLF","XLU,XLP,XLE","XLY,XLF,XLI","XLP,XLU,XLE","XLY,XLF,XLI","XLK,XLP,XLU","XLF,XLB,XLY","XLU,XLE,XLP","XLY,XLF,XLC","XLU,XLP,XLE","XLF,XLY,XLI","XLP,XLU,XLE","XLY,XLC,XLB","XLP,XLK,XLU","XLB,XLC,XLF","XLU,XLE,XLP","XLY,XLC,XLF","XLU,XLP,XLE","XLC,XLY,XLF","XLP,XLE,XLU","XLC,XLB,XLY","XLE,XLK,XLP","XLB,XLC,XLRE","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLP,XLU","XLC,XLY,XLB","XLE,XLP,XLU","XLRE,XLC,XLY","XLE,XLP,XLK","XLB,XLRE,XLC","XLE,XLU,XLP","XLY,XLC,XLRE","XLE,XLP,XLU","XLC,XLB,XLY","XLE,XLP,XLK","XLRE,XLC,XLB","XLE,XLK,XLP","XLB,XLRE,XLC","XLE,XLP,XLU","XLC,XLY,XLRE","XLE,XLP,XLU","XLC,XLB,XLY","XLE,XLP,XLK","XLRE,XLB,XLC","XLE,XLK,XLP","XLRE,XLB,XLI"
2022-04-01,"XLE,XLU,XLV","XLI,XLC,XLK","XLE,XLU,XLRE","XLC,XLK,XLY","XLE,XLU,XLP","XLB,XLC,XLI","XLE,XLP,XLU","XLB,XLI,XLY","XLE,XLU,XLP","XLC,XLB,XLI","XLE,XLU,XLP","XLY,XLC,XLB","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLP,XLU","XLB,XLI,XLC","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLU,XLRE","XLC,XLY,XLB","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLP,XLU","XLY,XLC,XLB","XLE,XLU,XLP","XLC,XLI,XLB","XLE,XLU,XLP","XLY,XLC,XLB","XLE,XLU,XLP","XLY,XLC,XLF","XLP,XLU,XLE","XLY,XLI,XLC","XLE,XLU,XLP","XLY,XLC,XLF","XLU,XLE,XLP","XLY,XLC,XLF","XLU,XLP,XLE","XLY,XLF,XLI","XLP,XLU,XLE","XLY,XLF,XLI","XLU,XLP,XLE","XLF,XLY,XLC","XLU,XLE,XLP","XLY,XLF,XLC","XLU,XLP,XLE","XLF,XLY,XLI","XLP,XLU,XLE","XLY,XLC,XLB","XLU,XLP,XLE","XLF,XLY,XLI","XLU,XLE,XLP","XLY,XLC,XLF","XLU,XLP,XLE","XLC,XLY,XLF","XLP,XLE,XLU","XLC,XLB,XLY","XLU,XLP,XLE","XLC,XLY,XLF","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLP,XLU","XLC,XLY,XLB","XLE,XLP,XLU","XLRE,XLC,XLY","XLE,XLP,XLU","XLC,XLY,XLB","XLE,XLU,XLP","XLY,XLC,XLRE","XLE,XLP,XLU","XLC,XLB,XLY","XLE,XLP,XLK","XLRE,XLC,XLB","XLE,XLP,XLU","XLC,XLB,XLRE","XLE,XLP,XLU","XLC,XLY,XLRE","XLE,XLP,XLU","XLC,XLB,XLY","XLE,XLP,XLK","XLRE,XLB,XLC"
2022-04-08,"XLE,XLU,XLF","XLK,XLC,XLI","XLE,XLU,XLV","XLI,XLC,XLK","XLE,XLU,XLRE","XLC,XLK,XLY","XLE,XLU,XLP","XLB,XLC,XLI","XLE,XLU,XLRE","XLC,XLK,XLI","XLE,XLU,XLP","XLC,XLB,XLI","XLE,XLU,XLP","XLY,XLC,XLB","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLU,XLP","XLY,XLC,XLB","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLU,XLRE","XLC,XLY,XLB","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLU,XLRE","XLC,XLY,XLI","XLE,XLU,XLP","XLC,XLI,XLB","XLE,XLU,XLP","XLY,XLC,XLB","XLE,XLU,XLP","XLY,XLC,XLF","XLE,XLU,XLP","XLY,XLC,XLI","XLE,XLU,XLP","XLY,XLC,XLF","XLU,XLE,XLP","XLY,XLC,XLF","XLU,XLP,XLE","XLY,XLF,XLI","XLU,XLE,XLP","XLY,XLC,XLF","XLU,XLP,XLE","XLF,XLY,XLC","XLU,XLE,XLP","XLY,XLF,XLC","XLU,XLP,XLE","XLF,XLY,XLI","XLU,XLE,XLP","XLY,XLF,XLC","XLU,XLP,XLE","XLF,XLY,XLI","XLU,XLE,XLP","XLY,XLC,XLF","XLU,XLP,XLE","XLC,XLY,XLF","XLU,XLE,XLP","XLY,XLC,XLF","XLU,XLP,XLE","XLC,XLY,XLF","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLP,XLU","XLC,XLY,XLB","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLP,XLU","XLC,XLY,XLB","XLE,XLU,XLP","XLY,XLC,XLRE","XLE,XLP,XLU","XLC,XLB,XLY","XLE,XLU,XLP","XLY,XLC,XLRE","XLE,XLP,XLU","XLC,XLB,XLRE","XLE,XLP,XLU","XLC,XLY,XLRE","XLE,XLP,XLU","XLC,XLB,XLY"
2022-04-22,"XLE,XLU,XLRE","XLK,XLY,XLC","XLE,XLU,XLF","XLK,XLC,XLI","XLE,XLU,XLV","XLI,XLC,XLK","XLE,XLU,XLRE","XLC,XLK,XLY","XLE,XLU,XLRE","XLI,XLK,XLC","XLE,XLU,XLRE","XLC,XLK,XLI","XLE,XLU,XLP","XLC,XLB,XLI","XLE,XLU,XLP","XLY,XLC,XLB","XLE,XLU,XLRE","XLI,XLC,XLY","XLE,XLU,XLP","XLY,XLC,XLB","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLU,XLRE","XLC,XLY,XLB","XLE,XLU,XLP","XLY,XLC,XLK","XLE,XLU,XLRE","XLC,XLY,XLI","XLE,XLU,XLP","XLC,XLI,XLB","XLE,XLU,XLP","XLY,XLC,XLB","XLE,XLU,XLP","XLC,XLI,XLY","XLE,XLU,XLP","XLY,XLC,XLI","XLE,XLU,XLP","XLY,XLC,XLF","XLU,XLE,XLP","XLY,XLC,XLF","XLE,XLU,XLP","XLY,XLI,XLC","XLU,XLE,XLP","XLY,XLC,XLF","XLU,XLP,XLE","XLF,XLY,XLC","XLU,XLE,XLP","XLY,XLF,XLC","XLU,XLE,XLP","XLY,XLF,XLI","XLU,XLE,XLP","XLY,XLF,XLC","XLU,XLP,XLE","XLF,XLY,XLI","XLU,XLE,XLP","XLY,XLC,XLF","XLU,XLE,XLP","XLF,XLY,XLI","XLU,XLE,XLP","XLY,XLC,XLF","XLU,XLP,XLE","XLC,XLY,XLF","XLE,XLU,XLP","XLC,XLY,XLB","XLU,XLE,XLP","XLC,XLY,XLF","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLP,XLU","XLC,XLY,XLB","XLE,XLU,XLP","XLY,XLC,XLRE","XLE,XLU,XLP","XLY,XLC,XLI","XLE,XLU,XLP","XLY,XLC,XLRE","XLE,XLP,XLU","XLC,XLB,XLRE","XLE,XLP,XLU","XLC,XLY,XLRE"
2022-04-29,"XLE,XLU,XLRE","XLK,XLY,XLC","XLE,XLU,XLRE","XLK,XLY,XLC","XLE,XLU,XLF","XLK,XLC,XLI","XLE,XLU,XLV","XLI,XLC,XLK","XLE,XLU,XLF","XLK,XLI,XLC","XLE,XLU,XLRE","XLI,XLK,XLC","XLE,XLU,XLRE","XLC,XLK,XLI","XLE,XLU,XLP","XLC,XLB,XLI","XLE,XLU,XLRE","XLK,XLC,XLI","XLE,XLU,XLRE","XLI,XLC,XLY","XLE,XLU,XLP","XLY,XLC,XLB","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLU,XLRE","XLY,XLK,XLI","XLE,XLU,XLP","XLY,XLC,XLK","XLE,XLU,XLRE","XLC,XLY,XLI","XLE,XLU,XLP","XLC,XLI,XLB","XLE,XLU,XLRE","XLY,XLI,XLC","XLE,XLU,XLP","XLC,XLI,XLY","XLE,XLU,XLP","XLY,XLC,XLI","XLE,XLU,XLP","XLY,XLC,XLF","XLE,XLU,XLP","XLY,XLC,XLI","XLE,XLU,XLP","XLY,XLI,XLC","XLU,XLE,XLP","XLY,XLC,XLF","XLU,XLP,XLE","XLF,XLY,XLC","XLE,XLU,XLP","XLY,XLI,XLC","XLU,XLE,XLP","XLY,XLF,XLI","XLU,XLE,XLP","XLY,XLF,XLC","XLU,XLP,XLE","XLF,XLY,XLI","XLE,XLU,XLP","XLY,XLI,XLF","XLU,XLE,XLP","XLF,XLY,XLI","XLU,XLE,XLP","XLY,XLC,XLF","XLU,XLP,XLE","XLC,XLY,XLF","XLE,XLU,XLP","XLY,XLC,XLI","XLU,XLE,XLP","XLC,XLY,XLF","XLE,XLU,XLP","XLC,XLY,XLB","XLE,XLP,XLU","XLC,XLY,XLB","XLE,XLU,XLP","XLC,XLY,XLI","XLE,XLU,XLP","XLY,XLC,XLI","XLE,XLU,XLP","XLY,XLC,XLRE","XLE,XLP,XLU","XLC,XLB,XLRE"
