Date,SPY,XLK,XLF,XLV,XLE,XLI,XLP,XLY,XLB,XLU,XLRE,XLC
2019-08-08,293.6199951171875,79.38999938964844,27.260000228881836,91.29000091552734,59.7599983215332,76.05999755859375,59.650001525878906,119.41000366210938,58.189998626708984,60.79999923706055,38.47999954223633,50.18000030517578
2019-08-09,291.6199951171875,78.48999786376953,27.170000076293945,91.4000015258789,59.099998474121094,75.41999816894531,59.31999969482422,118.29000091552734,57.72999954223633,60.869998931884766,38.470001220703125,49.619998931884766
2019-08-12,288.07000732421875,77.45999908447266,26.649999618530273,90.51000213623047,58.400001525878906,74.37999725341797,58.91999816894531,116.56999969482422,56.83000183105469,60.75,38.439998626708984,49.09000015258789
2019-08-13,292.54998779296875,79.4000015258789,26.979999542236328,91.69000244140625,58.939998626708984,75.2699966430664,59.59000015258789,118.48999786376953,57.439998626708984,60.790000915527344,38.459999084472656,49.810001373291016
2019-08-14,283.8999938964844,76.95999908447266,25.979999542236328,89.13999938964844,56.630001068115234,72.97000122070312,58.650001525878906,114.77999877929688,55.619998931884766,60.290000915527344,37.86000061035156,48.040000915527344
2019-08-15,284.6499938964844,76.81999969482422,26.110000610351562,89.44999694824219,56.279998779296875,72.88999938964844,59.529998779296875,114.58999633789062,55.63999938964844,61.06999969482422,38.38999938964844,48.119998931884766
2019-08-16,288.8500061035156,78.27999877929688,26.56999969482422,90.55000305175781,57.02000045776367,74.30000305175781,60.209999084472656,115.88999938964844,56.619998931884766,61.380001068115234,38.65999984741211,48.7400016784668
2019-08-19,292.3299865722656,79.47000122070312,26.84000015258789,91.41999816894531,58.279998779296875,75.0,60.810001373291016,117.3499984741211,57.06999969482422,61.77000045776367,39.0099983215332,49.5
2019-08-20,290.0899963378906,79.06999969482422,26.479999542236328,90.63999938964844,57.790000915527344,74.55999755859375,60.150001525878906,117.37999725341797,56.400001525878906,61.66999816894531,38.720001220703125,49.16999816894531
2019-08-21,292.45001220703125,80.0,26.600000381469727,91.30999755859375,58.15999984741211,75.0199966430664,60.310001373291016,119.63999938964844,56.689998626708984,62.08000183105469,38.880001068115234,49.36000061035156
2019-08-22,292.3599853515625,79.80999755859375,26.780000686645508,90.86000061035156,57.900001525878906,75.12999725341797,60.630001068115234,119.66999816894531,56.310001373291016,62.13999938964844,39.06999969482422,49.25
2019-08-23,284.8500061035156,77.16999816894531,26.100000381469727,88.76000213623047,55.959999084472656,73.12000274658203,59.619998931884766,116.48999786376953,54.95000076293945,61.47999954223633,38.58000183105469,47.900001525878906
2019-08-26,288.0,78.23999786376953,26.350000381469727,89.69000244140625,56.20000076293945,73.66000366210938,60.36000061035156,117.63999938964844,55.130001068115234,62.189998626708984,38.939998626708984,48.619998931884766
2019-08-27,286.8699951171875,78.12000274658203,26.190000534057617,89.16000366210938,55.849998474121094,73.27999877929688,60.189998626708984,117.05999755859375,55.16999816894531,62.29999923706055,38.810001373291016,48.709999084472656
2019-08-28,288.8900146484375,78.19000244140625,26.43000030517578,89.80999755859375,56.650001525878906,74.18000030517578,60.77000045776367,118.5199966430664,55.599998474121094,62.130001068115234,38.91999816894531,48.83000183105469
2019-08-29,292.5799865722656,79.55000305175781,26.829999923706055,90.48999786376953,57.47999954223633,75.44999694824219,60.79999923706055,120.30000305175781,56.310001373291016,62.560001373291016,39.20000076293945,49.59000015258789
2019-08-30,292.45001220703125,79.52999877929688,26.920000076293945,90.5999984741211,57.47999954223633,75.76000213623047,60.720001220703125,119.58000183105469,56.689998626708984,62.58000183105469,39.209999084472656,49.529998779296875
2019-09-03,290.739990234375,78.55999755859375,26.639999389648438,90.06999969482422,57.20000076293945,74.7300033569336,61.06999969482422,119.08999633789062,56.2400016784668,63.689998626708984,39.77000045776367,49.040000915527344
2019-09-04,294.0400085449219,79.9000015258789,26.899999618530273,90.12999725341797,58.0,75.68000030517578,61.619998931884766,120.2699966430664,56.93000030517578,63.75,40.099998474121094,49.9900016784668
2019-09-05,297.82000732421875,81.56999969482422,27.450000762939453,91.0199966430664,58.720001220703125,77.04000091552734,61.2400016784668,122.56999969482422,57.02000045776367,63.060001373291016,39.75,50.84000015258789
2019-09-06,298.04998779296875,81.5,27.440000534057617,91.2699966430664,59.029998779296875,77.19999694824219,61.439998626708984,122.87000274658203,57.2400016784668,62.810001373291016,39.79999923706055,50.72999954223633
2019-09-09,298.20001220703125,80.88999938964844,27.860000610351562,90.43000030517578,60.209999084472656,77.43000030517578,61.29999923706055,123.33999633789062,56.939998626708984,62.5,39.5,50.88999938964844
2019-09-10,298.1300048828125,80.4800033569336,27.959999084472656,90.69000244140625,60.91999816894531,78.13999938964844,60.91999816894531,122.8499984741211,57.5,62.58000183105469,38.91999816894531,50.959999084472656
2019-09-11,300.25,81.31999969482422,28.1200008392334,91.58999633789062,60.97999954223633,78.87000274658203,61.13999938964844,123.08000183105469,58.04999923706055,63.20000076293945,38.83000183105469,51.22999954223633
2019-09-12,301.2900085449219,81.76000213623047,28.270000457763672,91.55999755859375,60.599998474121094,78.91999816894531,61.38999938964844,123.66999816894531,58.5,63.34000015258789,39.060001373291016,51.380001068115234
2019-09-13,301.0899963378906,81.16000366210938,28.489999771118164,91.51000213623047,61.08000183105469,79.3499984741211,61.040000915527344,123.41999816894531,59.13999938964844,62.939998626708984,38.59000015258789,51.290000915527344
2019-09-16,300.1600036621094,80.95999908447266,28.389999389648438,91.30999755859375,63.130001068115234,79.27999877929688,60.45000076293945,121.83999633789062,58.16999816894531,62.9900016784668,38.9900016784668,51.099998474121094
2019-09-17,300.9200134277344,81.29000091552734,28.420000076293945,91.44999694824219,62.25,79.23999786376953,60.779998779296875,122.58000183105469,58.63999938964844,63.540000915527344,39.540000915527344,51.150001525878906
2019-09-18,301.1000061035156,81.27999877929688,28.520000457763672,91.44000244140625,61.95000076293945,79.12000274658203,60.880001068115234,122.5199966430664,58.66999816894531,63.810001373291016,39.41999816894531,51.09000015258789
2019-09-19,301.0799865722656,81.45999908447266,28.389999389648438,91.87000274658203,61.790000915527344,78.72000122070312,60.869998931884766,122.19000244140625,58.77000045776367,64.11000061035156,39.54999923706055,51.13999938964844
2019-09-20,298.2799987792969,80.26000213623047,28.079999923706055,92.0,61.279998779296875,77.80999755859375,60.31999969482422,120.38999938964844,58.34000015258789,63.869998931884766,39.119998931884766,50.689998626708984
2019-09-23,298.2099914550781,80.51000213623047,28.1299991607666,91.51000213623047,61.29999923706055,77.66000366210938,60.560001373291016,120.80999755859375,58.20000076293945,63.880001068115234,39.2599983215332,50.5099983215332
2019-09-24,295.8699951171875,79.7300033569336,27.860000610351562,90.66999816894531,60.33000183105469,77.22000122070312,60.810001373291016,119.5199966430664,57.70000076293945,64.62999725341797,39.209999084472656,49.75
2019-09-25,297.6199951171875,80.68000030517578,28.09000015258789,90.2300033569336,60.43000030517578,77.72000122070312,60.849998474121094,120.61000061035156,58.0,64.58999633789062,39.16999816894531,50.31999969482422
2019-09-26,297.0,80.7699966430664,27.959999084472656,89.7300033569336,59.63999938964844,77.83000183105469,61.189998626708984,120.08999633789062,57.869998931884766,64.93000030517578,39.54999923706055,49.83000183105469
2019-09-27,295.3999938964844,79.69000244140625,28.06999969482422,89.33000183105469,59.630001068115234,77.5199966430664,61.119998931884766,119.66999816894531,57.709999084472656,64.69999694824219,39.290000915527344,49.27000045776367
2019-09-30,296.7699890136719,80.52999877929688,28.0,90.12999725341797,59.20000076293945,77.62999725341797,61.41999816894531,120.69999694824219,58.20000076293945,64.73999786376953,39.34000015258789,49.52000045776367
2019-10-01,293.239990234375,79.77999877929688,27.40999984741211,89.25,57.83000183105469,75.7699966430664,61.2599983215332,119.69000244140625,56.83000183105469,64.58999633789062,39.0,49.02000045776367
2019-10-02,288.05999755859375,78.27999877929688,26.850000381469727,87.94999694824219,56.40999984741211,74.33999633789062,60.029998779296875,117.54000091552734,55.810001373291016,63.72999954223633,38.7599983215332,48.279998779296875
2019-10-03,290.4200134277344,79.23999786376953,26.959999084472656,88.73999786376953,57.02000045776367,74.83000183105469,60.45000076293945,118.11000061035156,56.0099983215332,63.880001068115234,39.220001220703125,48.75
2019-10-04,294.3500061035156,80.55000305175781,27.459999084472656,90.12999725341797,57.380001068115234,75.61000061035156,61.400001525878906,119.22000122070312,56.310001373291016,64.7699966430664,39.400001525878906,49.40999984741211
2019-10-07,293.0799865722656,80.20999908447266,27.31999969482422,89.83000183105469,56.869998931884766,75.2300033569336,60.900001525878906,118.69999694824219,56.11000061035156,64.5199966430664,39.33000183105469,49.40999984741211
2019-10-08,288.5299987792969,78.73999786376953,26.780000686645508,88.12000274658203,55.900001525878906,74.06999969482422,60.31999969482422,117.44999694824219,55.130001068115234,63.91999816894531,39.13999938964844,48.61000061035156
2019-10-09,291.2699890136719,79.91000366210938,27.030000686645508,88.76000213623047,56.40999984741211,74.69999694824219,60.779998779296875,118.44999694824219,55.75,64.2300033569336,39.2599983215332,48.900001525878906
2019-10-10,293.239990234375,80.45999908447266,27.309999465942383,89.19999694824219,57.119998931884766,75.37999725341797,60.900001525878906,119.23999786376953,56.2599983215332,64.16000366210938,39.36000061035156,49.18000030517578
2019-10-11,296.2799987792969,81.56999969482422,27.649999618530273,89.94000244140625,57.88999938964844,76.80000305175781,60.84000015258789,120.58999633789062,57.349998474121094,63.91999816894531,39.22999954223633,49.7599983215332
2019-10-14,295.95001220703125,81.5199966430664,27.690000534057617,89.9000015258789,57.86000061035156,76.6500015258789,60.540000915527344,120.52999877929688,56.939998626708984,63.5099983215332,39.290000915527344,49.650001525878906
2019-10-15,298.8800048828125,82.41999816894531,28.09000015258789,91.54000091552734,58.099998474121094,77.2699966430664,60.279998779296875,121.58999633789062,57.34000015258789,63.310001373291016,39.31999969482422,50.5
2019-10-16,298.3999938964844,81.8499984741211,28.020000457763672,91.41999816894531,57.290000915527344,77.2300033569336,60.34000015258789,122.08999633789062,57.459999084472656,63.45000076293945,39.27000045776367,50.59000015258789
2019-10-17,299.2799987792969,81.69000244140625,28.040000915527344,92.0999984741211,57.33000183105469,77.61000061035156,60.619998931884766,122.41000366210938,57.61000061035156,63.61000061035156,39.529998779296875,50.88999938964844
2019-10-18,297.9700012207031,80.91000366210938,28.110000610351562,91.76000213623047,57.029998779296875,76.94000244140625,60.7400016784668,122.16999816894531,57.5099983215332,63.81999969482422,39.90999984741211,50.29999923706055
2019-10-21,299.989990234375,81.77999877929688,28.5,91.66000366210938,58.04999923706055,77.4000015258789,60.939998626708984,122.5999984741211,57.33000183105469,64.06999969482422,40.18000030517578,50.599998474121094
2019-10-22,299.010009765625,80.68000030517578,28.420000076293945,91.86000061035156,58.79999923706055,78.01000213623047,60.959999084472656,121.81999969482422,57.09000015258789,64.33999633789062,40.060001373291016,50.11000061035156
2019-10-23,299.8800048828125,80.75,28.540000915527344,92.43000030517578,59.290000915527344,78.0,61.2400016784668,121.26000213623047,57.45000076293945,64.5999984741211,40.130001068115234,50.5
2019-10-24,300.3699951171875,81.93000030517578,28.5,91.95999908447266,59.040000915527344,78.11000061035156,61.45000076293945,121.19999694824219,57.630001068115234,64.81999969482422,39.97999954223633,49.93000030517578
2019-10-25,301.6000061035156,82.91999816894531,28.639999389648438,92.05999755859375,59.52000045776367,78.5999984741211,61.09000015258789,121.05999755859375,58.2599983215332,64.16000366210938,39.4900016784668,50.31999969482422
2019-10-28,303.29998779296875,83.97000122070312,28.790000915527344,93.01000213623047,59.18000030517578,78.81999969482422,60.970001220703125,121.44000244140625,58.439998626708984,63.279998779296875,39.06999969482422,50.790000915527344
2019-10-29,303.2099914550781,83.20999908447266,28.860000610351562,94.33000183105469,59.41999816894531,79.08000183105469,60.970001220703125,120.75,58.79999923706055,63.34000015258789,39.16999816894531,50.33000183105469
2019-10-30,304.1400146484375,83.72000122070312,28.84000015258789,94.86000061035156,58.209999084472656,79.36000061035156,61.25,121.5,58.849998474121094,63.900001525878906,39.459999084472656,50.470001220703125
2019-10-31,303.3299865722656,83.66999816894531,28.700000762939453,94.75,57.959999084472656,78.51000213623047,61.15999984741211,120.8499984741211,58.189998626708984,64.25,39.33000183105469,50.619998931884766
2019-11-01,306.1400146484375,84.66999816894531,29.1200008392334,94.87000274658203,59.279998779296875,80.22000122070312,61.150001525878906,121.6500015258789,59.0099983215332,64.08999633789062,39.22999954223633,50.95000076293945
2019-11-04,307.3699951171875,85.11000061035156,29.3700008392334,94.58000183105469,61.209999084472656,81.1500015258789,60.560001373291016,121.70999908447266,59.470001220703125,63.27000045776367,38.790000915527344,51.22999954223633
2019-11-05,307.0299987792969,85.01000213623047,29.479999542236328,93.91000366210938,61.290000915527344,81.31999969482422,60.7599983215332,121.88999938964844,59.56999969482422,62.619998931884766,38.119998931884766,51.25
2019-11-06,307.1000061035156,84.97000122070312,29.6299991607666,94.2300033569336,60.040000915527344,81.37000274658203,61.0099983215332,122.0199966430664,59.529998779296875,62.86000061035156,38.2599983215332,51.06999969482422
2019-11-07,308.17999267578125,85.63999938964844,29.850000381469727,94.44000244140625,60.939998626708984,81.6500015258789,60.79999923706055,121.29000091552734,59.93000030517578,62.0099983215332,37.849998474121094,51.38999938964844
2019-11-08,308.94000244140625,86.12000274658203,29.84000015258789,95.12999725341797,60.689998626708984,81.76000213623047,60.7599983215332,121.33999633789062,60.16999816894531,61.75,37.779998779296875,51.529998779296875
2019-11-11,308.3500061035156,86.16000366210938,29.760000228881836,94.73999786376953,60.349998474121094,81.80000305175781,60.66999816894531,121.08999633789062,60.08000183105469,61.369998931884766,37.849998474121094,51.290000915527344
2019-11-12,309.0,86.44999694824219,29.799999237060547,95.30999755859375,60.040000915527344,81.79000091552734,60.869998931884766,121.01000213623047,60.38999938964844,61.52000045776367,37.599998474121094,51.349998474121094
2019-11-13,309.1000061035156,86.63999938964844,29.610000610351562,95.41999816894531,59.779998779296875,81.44999694824219,61.33000183105469,120.62999725341797,60.040000915527344,62.43000030517578,37.97999954223633,51.33000183105469
2019-11-14,309.54998779296875,86.54000091552734,29.670000076293945,95.43000030517578,59.619998931884766,81.70999908447266,61.310001373291016,121.1500015258789,60.40999984741211,62.650001525878906,38.36000061035156,51.560001373291016
2019-11-15,311.7900085449219,87.23999786376953,29.75,97.45999908447266,60.08000183105469,82.30999755859375,61.33000183105469,121.37000274658203,60.36000061035156,62.849998474121094,38.54999923706055,51.9900016784668
2019-11-18,312.0199890136719,87.5,29.809999465942383,97.12999725341797,59.349998474121094,82.0,61.650001525878906,121.79000091552734,60.209999084472656,62.97999954223633,38.7599983215332,52.16999816894531
2019-11-19,311.92999267578125,87.66999816894531,29.8700008392334,97.79000091552734,58.470001220703125,81.93000030517578,61.56999969482422,120.44999694824219,60.08000183105469,62.81999969482422,38.84000015258789,52.20000076293945
2019-11-20,310.7699890136719,87.13999938964844,29.729999542236328,97.66000366210938,59.060001373291016,81.27999877929688,61.709999084472656,120.16999816894531,59.33000183105469,63.20000076293945,38.86000061035156,51.880001068115234
2019-11-21,310.2699890136719,86.69999694824219,29.700000762939453,97.91000366210938,60.029998779296875,81.25,61.400001525878906,119.48999786376953,59.22999954223633,62.97999954223633,38.34000015258789,52.02000045776367
2019-11-22,310.9599914550781,86.58999633789062,29.920000076293945,98.26000213623047,59.83000183105469,81.66999816894531,61.29999923706055,120.30999755859375,59.33000183105469,63.0,38.119998931884766,52.040000915527344
2019-11-25,313.3699951171875,87.8499984741211,30.110000610351562,99.41000366210938,59.88999938964844,82.26000213623047,61.369998931884766,121.37000274658203,59.720001220703125,62.790000915527344,38.150001525878906,52.20000076293945
2019-11-26,314.0799865722656,87.93000030517578,30.079999923706055,99.33000183105469,59.34000015258789,82.5,61.869998931884766,122.19999694824219,60.02000045776367,63.0,38.68000030517578,52.369998931884766
2019-11-27,315.4800109863281,88.41999816894531,30.200000762939453,99.83999633789062,59.4900016784668,82.41999816894531,62.02000045776367,123.25,60.2599983215332,63.11000061035156,38.79999923706055,52.7400016784668
2019-11-29,314.30999755859375,88.16000366210938,30.149999618530273,99.48999786376953,58.88999938964844,82.04000091552734,62.0,122.44999694824219,60.040000915527344,63.04999923706055,38.650001525878906,52.560001373291016
2019-12-02,311.6400146484375,86.9000015258789,29.959999084472656,99.05000305175781,58.88999938964844,80.69000244140625,62.13999938964844,121.44000244140625,59.439998626708984,62.63999938964844,37.939998626708984,52.060001373291016
2019-12-03,309.54998779296875,86.12999725341797,29.540000915527344,98.83000183105469,58.0099983215332,79.80999755859375,62.040000915527344,120.22000122070312,59.060001373291016,62.810001373291016,38.25,51.959999084472656
2019-12-04,311.4599914550781,86.4800033569336,29.81999969482422,99.75,58.880001068115234,80.12000274658203,62.45000076293945,120.88999938964844,59.189998626708984,63.290000915527344,38.45000076293945,52.22999954223633
2019-12-05,312.0199890136719,86.80000305175781,29.959999084472656,99.75,58.599998474121094,80.13999938964844,62.43000030517578,120.7699966430664,59.4900016784668,63.400001525878906,38.5099983215332,52.45000076293945
2019-12-06,314.8699951171875,87.76000213623047,30.360000610351562,100.41000366210938,59.720001220703125,81.11000061035156,62.66999816894531,121.73999786376953,60.099998474121094,63.209999084472656,38.52000045776367,52.7599983215332
2019-12-09,313.8800048828125,87.30000305175781,30.290000915527344,99.70999908447266,59.650001525878906,80.80000305175781,62.720001220703125,121.88999938964844,59.97999954223633,62.9900016784668,38.56999969482422,52.560001373291016
2019-12-10,313.5299987792969,87.37000274658203,30.299999237060547,99.93000030517578,59.77000045776367,80.69999694824219,62.52000045776367,121.68000030517578,59.619998931884766,62.97999954223633,38.29999923706055,52.380001068115234
2019-12-11,314.4200134277344,87.95999908447266,30.229999542236328,100.0199966430664,59.66999816894531,81.20999908447266,62.61000061035156,121.98999786376953,60.06999969482422,63.150001525878906,38.0099983215332,52.619998931884766
2019-12-12,317.1300048828125,88.9000015258789,30.81999969482422,100.94999694824219,60.77000045776367,81.93000030517578,62.560001373291016,123.05999755859375,60.90999984741211,62.880001068115234,37.54999923706055,52.68000030517578
2019-12-13,317.32000732421875,89.48999786376953,30.709999084472656,100.87999725341797,60.310001373291016,81.70999908447266,62.779998779296875,123.16999816894531,60.439998626708984,63.369998931884766,37.59000015258789,52.560001373291016
2019-12-16,319.5,90.29000091552734,30.81999969482422,101.97000122070312,61.119998931884766,81.66999816894531,63.0,123.70999908447266,60.70000076293945,64.16000366210938,37.880001068115234,53.08000183105469
2019-12-17,319.57000732421875,90.08000183105469,30.940000534057617,101.86000061035156,61.15999984741211,81.58999633789062,62.900001525878906,124.26000213623047,60.790000915527344,64.37000274658203,37.470001220703125,53.029998779296875
2019-12-18,319.5899963378906,90.06999969482422,30.809999465942383,102.0,61.38999938964844,81.25,62.79999923706055,124.37999725341797,60.709999084472656,64.62999725341797,38.0,53.38999938964844
2019-12-19,320.8999938964844,90.72000122070312,30.799999237060547,102.4000015258789,61.369998931884766,81.47000122070312,63.13999938964844,124.7699966430664,60.91999816894531,64.6500015258789,38.36000061035156,53.880001068115234
2019-12-20,320.7300109863281,90.94999694824219,30.68000030517578,102.69999694824219,61.36000061035156,81.44000244140625,63.099998474121094,124.55000305175781,60.880001068115234,64.58999633789062,38.2400016784668,53.93000030517578
2019-12-23,321.2200012207031,91.20999908447266,30.610000610351562,103.11000061035156,61.9900016784668,82.11000061035156,62.83000183105469,124.26000213623047,61.04999923706055,63.9900016784668,38.0099983215332,53.790000915527344
2019-12-24,321.2300109863281,91.23999786376953,30.68000030517578,102.9800033569336,61.959999084472656,81.77999877929688,62.90999984741211,124.54000091552734,61.119998931884766,64.08000183105469,38.060001373291016,53.779998779296875
2019-12-26,322.94000244140625,91.91999816894531,30.850000381469727,102.91000366210938,61.939998626708984,81.97000122070312,62.970001220703125,126.05999755859375,61.38999938964844,64.19000244140625,38.290000915527344,54.189998626708984
2019-12-27,322.8599853515625,91.91000366210938,30.770000457763672,102.94000244140625,61.68000030517578,81.9000015258789,63.25,126.05000305175781,61.15999984741211,64.37999725341797,38.43000030517578,54.09000015258789
2019-12-30,321.0799865722656,91.37999725341797,30.68000030517578,101.66000366210938,59.70000076293945,81.5199966430664,62.91999816894531,125.23999786376953,60.970001220703125,64.37000274658203,38.400001525878906,53.529998779296875
2019-12-31,321.8599853515625,91.66999816894531,30.780000686645508,101.86000061035156,60.040000915527344,81.47000122070312,62.97999954223633,125.41999816894531,61.41999816894531,64.62000274658203,38.66999816894531,53.630001068115234
2020-01-02,324.8699951171875,93.38999938964844,31.079999923706055,102.12999725341797,60.58000183105469,83.01000213623047,62.47999954223633,126.91000366210938,60.70000076293945,63.810001373291016,38.220001220703125,54.2599983215332
2020-01-03,322.4100036621094,92.33999633789062,30.75,101.23999786376953,60.400001525878906,82.8499984741211,62.380001068115234,125.83000183105469,59.720001220703125,63.939998626708984,38.5,53.90999984741211
2020-01-06,323.6400146484375,92.55999755859375,30.729999542236328,101.87000274658203,60.869998931884766,82.87999725341797,62.5099983215332,126.18000030517578,59.459999084472656,64.0,38.5099983215332,54.630001068115234
2020-01-07,322.7300109863281,92.5199966430664,30.530000686645508,101.66999816894531,60.709999084472656,82.70999908447266,62.029998779296875,125.9800033569336,59.38999938964844,63.90999984741211,38.09000015258789,54.70000076293945
2020-01-08,324.45001220703125,93.51000213623047,30.729999542236328,102.33000183105469,59.709999084472656,82.98999786376953,62.2599983215332,126.36000061035156,59.599998474121094,63.880001068115234,38.279998779296875,55.09000015258789
2020-01-09,326.6499938964844,94.56999969482422,30.920000076293945,102.7699966430664,60.150001525878906,83.33999633789062,62.70000076293945,127.02999877929688,59.81999969482422,64.2300033569336,38.27000045776367,55.380001068115234
2020-01-10,325.7099914550781,94.3499984741211,30.690000534057617,102.80000305175781,59.810001373291016,82.75,62.65999984741211,126.33999633789062,59.58000183105469,64.4000015258789,38.63999938964844,55.15999984741211
2020-01-13,327.95001220703125,95.52999877929688,30.899999618530273,102.44000244140625,59.83000183105469,83.43000030517578,63.06999969482422,126.73999786376953,60.349998474121094,64.79000091552734,39.11000061035156,55.68000030517578
2020-01-14,327.45001220703125,95.08000183105469,30.84000015258789,103.05999755859375,59.84000015258789,83.44000244140625,63.09000015258789,126.69999694824219,60.099998474121094,64.9800033569336,38.91999816894531,55.540000915527344
2020-01-15,328.19000244140625,95.19000244140625,30.670000076293945,103.94999694824219,59.400001525878906,83.56999969482422,63.540000915527344,126.41000366210938,60.5099983215332,65.88999938964844,39.189998626708984,55.810001373291016
2020-01-16,330.9200134277344,96.47000122070312,30.940000534057617,104.48999786376953,59.5,84.4000015258789,63.709999084472656,127.54000091552734,60.869998931884766,66.30000305175781,39.540000915527344,56.2400016784668
2020-01-17,331.95001220703125,97.12000274658203,31.030000686645508,104.48999786376953,59.119998931884766,84.41000366210938,63.81999969482422,127.98999786376953,61.13999938964844,66.76000213623047,39.59000015258789,56.68000030517578
2020-01-21,331.29998779296875,97.08000183105469,30.770000457763672,104.5999984741211,58.060001373291016,83.4800033569336,64.04000091552734,127.5999984741211,60.47999954223633,67.37000274658203,39.9900016784668,56.630001068115234
2020-01-22,331.3399963378906,97.43000030517578,30.860000610351562,104.7300033569336,57.5,83.04000091552734,64.08999633789062,127.54000091552734,60.2400016784668,67.58000183105469,39.66999816894531,56.599998474121094
2020-01-23,331.7200012207031,97.88999938964844,30.780000686645508,104.19999694824219,57.279998779296875,83.94000244140625,64.02999877929688,127.7300033569336,60.16999816894531,68.18000030517578,40.04999923706055,56.369998931884766
2020-01-24,328.7699890136719,97.43000030517578,30.389999389648438,102.45999908447266,56.619998931884766,83.55000305175781,63.59000015258789,125.94999694824219,59.7400016784668,68.36000061035156,39.9900016784668,55.689998626708984
2020-01-27,323.5,95.11000061035156,29.920000076293945,101.68000030517578,55.04999923706055,81.97000122070312,63.38999938964844,124.06999969482422,58.45000076293945,68.19000244140625,39.81999969482422,54.81999969482422
2020-01-28,326.8900146484375,96.93000030517578,30.270000457763672,102.18000030517578,55.29999923706055,82.5,63.470001220703125,125.27999877929688,59.11000061035156,68.47000122070312,39.91999816894531,55.45000076293945
2020-01-29,326.6199951171875,97.18000030517578,30.219999313354492,101.9000015258789,54.720001220703125,82.94000244140625,63.150001525878906,125.20999908447266,59.29999923706055,68.6500015258789,39.709999084472656,55.36000061035156
2020-01-30,327.67999267578125,98.0199966430664,30.600000381469727,101.16000366210938,55.15999984741211,83.02999877929688,63.900001525878906,125.0,58.93000030517578,69.29000091552734,39.79999923706055,54.79999923706055
2020-01-31,321.7300109863281,95.33000183105469,29.959999084472656,99.13999938964844,53.439998626708984,81.11000061035156,63.18000030517578,125.31999969482422,57.630001068115234,68.9800033569336,39.22999954223633,53.90999984741211
2020-02-03,324.1199951171875,96.58999633789062,30.170000076293945,100.04000091552734,52.7400016784668,81.08000183105469,63.18000030517578,126.20999908447266,58.84000015258789,69.19999694824219,39.27000045776367,54.54999923706055
2020-02-04,329.05999755859375,99.12000274658203,30.459999084472656,101.80000305175781,52.93000030517578,82.61000061035156,63.560001373291016,128.50999450683594,59.880001068115234,68.51000213623047,39.779998779296875,55.119998931884766
2020-02-05,332.8599853515625,99.69999694824219,31.06999969482422,103.76000213623047,54.91999816894531,83.98999786376953,64.06999969482422,129.16000366210938,60.9900016784668,68.79000091552734,39.75,55.209999084472656
2020-02-06,333.9800109863281,100.61000061035156,31.030000686645508,103.8499984741211,54.36000061035156,84.26000213623047,64.18000030517578,128.8699951171875,60.959999084472656,68.80999755859375,39.91999816894531,55.900001525878906
2020-02-07,332.20001220703125,99.69000244140625,30.920000076293945,103.04000091552734,53.97999954223633,83.6500015258789,64.26000213623047,128.30999755859375,60.09000015258789,68.58999633789062,39.939998626708984,55.86000061035156
2020-02-10,334.67999267578125,101.04000091552734,31.010000228881836,103.58999633789062,53.709999084472656,84.12000274658203,64.52999877929688,129.75999450683594,60.060001373291016,68.8499984741211,40.400001525878906,56.189998626708984
2020-02-11,335.260009765625,100.69999694824219,31.1200008392334,104.20999908447266,54.310001373291016,84.44000244140625,64.29000091552734,130.77999877929688,60.38999938964844,69.0999984741211,40.88999938964844,56.130001068115234
2020-02-12,337.4200134277344,101.79000091552734,31.139999389648438,104.33999633789062,55.040000915527344,85.2300033569336,64.26000213623047,132.1199951171875,60.720001220703125,69.1500015258789,41.150001525878906,56.86000061035156
2020-02-13,337.05999755859375,101.5199966430664,31.1299991607666,103.8499984741211,54.869998931884766,84.75,64.63999938964844,131.88999938964844,60.5,69.91999816894531,41.400001525878906,56.869998931884766
2020-02-14,337.6000061035156,101.95999908447266,31.170000076293945,103.93000030517578,54.58000183105469,84.63999938964844,64.79000091552734,131.69000244140625,60.5099983215332,70.38999938964844,41.880001068115234,56.939998626708984
2020-02-18,336.7300109863281,101.58000183105469,30.899999618530273,103.55999755859375,54.130001068115234,84.16000366210938,64.55999755859375,131.67999267578125,60.36000061035156,70.9800033569336,41.84000015258789,57.31999969482422
2020-02-19,338.3399963378906,102.79000091552734,31.1299991607666,104.04000091552734,54.849998474121094,84.12999725341797,64.48999786376953,132.27000427246094,60.52000045776367,70.20999908447266,41.25,57.58000183105469
2020-02-20,336.95001220703125,101.72000122070312,31.06999969482422,103.37000274658203,54.790000915527344,84.01000213623047,64.54000091552734,132.32000732421875,60.619998931884766,70.45999908447266,41.709999084472656,56.9900016784668
2020-02-21,333.4800109863281,99.44000244140625,30.770000457763672,103.43000030517578,54.13999938964844,83.58999633789062,64.6500015258789,130.3000030517578,60.34000015258789,70.33000183105469,41.93000030517578,56.119998931884766
2020-02-24,322.4200134277344,95.33000183105469,29.770000457763672,100.16999816894531,51.63999938964844,81.20999908447266,63.15999984741211,125.81999969482422,58.63999938964844,69.51000213623047,41.369998931884766,54.2400016784668
2020-02-25,312.6499938964844,92.27999877929688,28.760000228881836,97.12999725341797,49.36000061035156,77.9000015258789,62.02000045776367,122.45999908447266,56.11000061035156,68.05000305175781,40.33000183105469,52.790000915527344
