Date,StrategyReturn
2020-07-07,0.009663178324350232
2020-07-08,-0.002644960626119133
2020-07-09,0.0233802557441208
2020-07-10,-0.004602753686803568
2020-07-13,-0.007457568347802499
2020-07-14,-0.005164167272115466
2020-07-15,-0.005989974820847366
2020-07-16,0.0002498008414096673
2020-07-17,0.017497610095555637
2020-07-20,0.003615241892558633
2020-07-21,-0.0317309631024075
2020-07-22,0.013707155881036801
2020-07-23,-0.007800196895840234
2020-07-24,-0.0032897648602203664
2020-07-27,-0.006435771208916134
2020-07-28,0.0112720390961415
2020-07-29,-0.0036173976526904664
2020-07-30,0.016683787591155633
2020-07-31,0.0038454113858019
2020-08-03,0.0025121936868756326
2020-08-04,-0.003906715658264932
2020-08-05,-0.01925929395292797
2020-08-06,0.018439708140782832
2020-08-07,-0.014096195380114501
2020-08-10,-0.020989112040573434
2020-08-11,-0.018822256344017203
2020-08-12,0.008951471195257134
2020-08-13,0.0071234693879171996
2020-08-14,-0.008017822834213633
2020-08-17,0.007456602319413399
2020-08-18,-0.0032570857667467337
2020-08-19,-0.006104654978316347
2020-08-20,0.011161230726481867
2020-08-21,0.003882355829774872
2020-08-24,-0.0107832134037736
2020-08-25,0.006575251067383733
2020-08-26,0.02807129371156983
2020-08-27,-0.007337659579344466
2020-08-28,-0.0015090462933974667
2020-08-31,0.013620236996771968
2020-09-01,0.018895772350542798
2020-09-02,0.0039737778659664005
2020-09-03,-0.006131836907851665
2020-09-04,0.009898194456451567
2020-09-07,0.0
2020-09-08,0.002238771660838532
2020-09-09,0.006197081684780066
2020-09-10,-7.430450001406712e-05
2020-09-11,-0.0020797448092255665
2020-09-14,0.0068945868947237
2020-09-15,0.004026948289892732
2020-09-16,-0.020970518511541632
2020-09-17,-0.007514348885166966
2020-09-18,-0.013231686173493466
2020-09-21,0.031129589970712964
2020-09-22,0.018835386012706068
2020-09-23,0.0007506934216051002
2020-09-24,0.0056319195010779335
2020-09-25,0.011713975571004068
2020-09-28,-0.006106604232366333
2020-09-29,0.011309969708844266
2020-09-30,0.010190180882154233
2020-10-01,0.02411663496877073
2020-10-02,-0.016944919240830136
2020-10-05,0.002888398653142133
2020-10-06,-0.002803440841172967
2020-10-07,-0.010551520836767098
2020-10-08,-0.005453748855726101
2020-10-09,0.0100013733969522
2020-10-12,0.009236135596772799
2020-10-13,0.00026600146157340025
2020-10-14,-0.008864971445389768
2020-10-15,-0.009660013829184268
2020-10-16,0.0061777754918235
2020-10-19,0.000617482216929433
2020-10-20,-0.00046504372249236655
2020-10-21,0.008548238794545334
2020-10-22,-0.018172752158539435
2020-10-23,-0.0002421830675120994
2020-10-26,0.012195848359478033
2020-10-27,-0.0040611564932291665
2020-10-28,0.0008123483926687998
2020-10-29,-0.0089472146057425
2020-10-30,0.003361559308504
2020-11-02,0.0253507255173609
2020-11-03,0.007732321898724666
2020-11-04,-0.019216679174908602
2020-11-05,0.012302251239037224
2020-11-06,0.0098425479253668
2020-11-09,-0.07978580724933193
2020-11-10,0.008421640795277498
2020-11-11,-0.014628765002046733
2020-11-12,0.010121995709812634
2020-11-13,-0.009936078015077166
2020-11-16,-0.02287502889686787
2020-11-17,-0.0097731168741479
2020-11-18,-0.00041228465931590023
2020-11-19,-0.0009170523523715885
2020-11-20,-4.228180916600061e-06
2020-11-23,-0.033981262667686765
2020-11-24,-0.011469267870452831
2020-11-25,-0.0029211323696997664
2020-11-26,0.0
2020-11-27,0.006519274882965333
2020-11-30,0.0283682567732792
2020-12-01,0.006967282026778933
2020-12-02,-0.009651063096934434
2020-12-03,-0.0053973519906594
2020-12-04,-0.016361956110462435
2020-12-07,0.004820017290673133
2020-12-08,-0.0036567158393696
2020-12-09,-0.008685928397059733
2020-12-10,-0.014147503153994132
2020-12-11,0.008047748121914867
2020-12-14,0.005504339599276633
2020-12-15,-0.0049224965253911665
2020-12-16,0.00024080094361193403
2020-12-17,0.0072579503455452
2020-12-18,-0.006617097890873833
2020-12-21,0.0030447473621684987
2020-12-22,0.0097839814569145
2020-12-23,-0.016452240730141066
2020-12-24,0.007985765307483366
2020-12-25,0.0
2020-12-28,0.0104929990649366
2020-12-29,-0.0003608470196021001
2020-12-30,-0.0052320172730574
2020-12-31,0.0130238068452656
2021-01-01,0.0
2021-01-04,-0.0159027204092061
2021-01-05,-0.015557002158854197
2021-01-06,-0.036519924742064634
2021-01-07,-0.016245597352339165
2021-01-08,0.012838556913126733
2021-01-11,-0.0133647650525324
2021-01-12,-0.012853841648652232
2021-01-13,-0.004121811954140901
2021-01-14,-0.0198336940154713
2021-01-15,-0.004972046527239232
2021-01-18,0.0
2021-01-19,0.00029081566325440034
2021-01-20,0.017870582759329633
2021-01-21,0.014892576370958633
2021-01-22,-0.00018611480014393345
2021-01-25,0.021228750419821366
2021-01-26,0.016011572603003767
2021-01-27,-0.003381612498383
2021-01-28,-0.006628810653710166
2021-01-29,-0.001817081999757166
2021-02-01,0.0025137981756513006
2021-02-02,-0.0075945566722813666
2021-02-03,-0.018192938019905368
2021-02-04,-0.0014509136158040335
2021-02-05,0.00038360393375190034
2021-02-08,-0.0128628671342468
2021-02-09,0.004698987630486999
2021-02-10,-0.005915651701984733
2021-02-11,-0.0008398640956883653
2021-02-12,-0.008211084402723766
2021-02-15,0.0
2021-02-16,-0.01739239732088002
2021-02-17,-0.008575376513562667
2021-02-18,0.006972332493475634
2021-02-19,-0.016452126437953067
2021-02-22,-0.012570788835788034
2021-02-23,-0.0004759804778905999
2021-02-24,-0.013519891013518331
2021-02-25,-0.0023042303522648007
2021-02-26,-0.014550718649590033
2021-03-01,0.007076875156788133
2021-03-02,-0.0015661384611650154
2021-03-03,-0.0021794723590568676
2021-03-04,-0.003541652915194932
2021-03-05,0.004882197523190566
2021-03-08,-0.019757821378486765
2021-03-09,0.012063667238195366
2021-03-10,-0.0179972014936723
2021-03-11,-0.0160201176163376
2021-03-12,0.012849087852084834
2021-03-15,0.004415066219470366
2021-03-16,0.018449611118552735
2021-03-17,-0.016033100463462766
2021-03-18,0.0025777524520959666
2021-03-19,-0.007726231027673901
2021-03-22,-0.009459151241257166
2021-03-23,0.013896802039349702
2021-03-24,-0.016084310491981033
2021-03-25,-0.0045199517782912
2021-03-26,0.009671972319674066
2021-03-29,0.004764811638237967
2021-03-30,-0.004987969983327833
2021-03-31,0.014254126725041132
2021-04-01,0.0062566808002582006
2021-04-02,0.0
2021-04-05,0.01600851632796227
2021-04-06,0.0030540676216559664
2021-04-07,0.0007169302389235334
2021-04-08,0.009564892922149001
2021-04-09,-0.0008705215258023339
2021-04-12,0.002407847401771467
2021-04-13,0.0037720375267493
2021-04-14,-0.016380594901597267
2021-04-15,0.0192372499633881
2021-04-16,0.005223123757533133
2021-04-19,-0.0061591898346603
2021-04-20,0.02207959387227708
2021-04-21,-0.003554599198380434
2021-04-22,0.0028476060502191664
2021-04-23,0.00028158168913456683
2021-04-26,-0.005949656231502966
2021-04-27,-0.010531320788574466
2021-04-28,-0.009158635101758534
2021-04-29,-0.0039939456631329
2021-04-30,0.006617351174614734
2021-05-03,-0.004260409757062432
2021-05-04,-0.01584779490177097
2021-05-05,-0.028969351471301898
2021-05-06,-0.0023862831680582335
2021-05-07,-0.006277144812784266
2021-05-10,-0.007099342012649833
2021-05-11,0.0113707901391604
2021-05-12,-0.0068957687204285
2021-05-13,0.010239075228348134
2021-05-14,-0.006519370715180701
2021-05-17,0.0025382745120773663
2021-05-18,-0.0021606296486215
2021-05-19,0.014176026441552731
2021-05-20,0.013384211351589667
2021-05-21,-0.0033106430760072004
2021-05-24,0.0003238038171139335
2021-05-25,0.006224792210871299
2021-05-26,-0.004362522932327467
2021-05-27,-0.011794431394419234
2021-05-28,0.0007588104115535335
2021-05-31,0.0
2021-06-01,-0.016893204410848364
2021-06-02,0.00024633136736516674
2021-06-03,0.007505780559215334
2021-06-04,-0.0094172588108927
2021-06-07,0.0035005624711249663
2021-06-08,-0.008297911769464168
2021-06-09,0.005519277415029901
2021-06-10,0.009737550034982199
2021-06-11,0.0016702026746663995
2021-06-14,0.010874582591249935
2021-06-15,-0.007161481726756301
2021-06-16,-0.005900349892357599
2021-06-17,0.020449251369118633
2021-06-18,0.013017404993791833
2021-06-21,-0.0128491724867754
2021-06-22,-0.000963449097505334
2021-06-23,0.0010153604478150666
2021-06-24,-0.0015386991673707333
2021-06-25,-0.00030079371859833334
2021-06-28,0.013202201206517333
2021-06-29,-0.0002155925362281666
2021-06-30,-0.008268081954781365
2021-07-01,-0.0036290113992226997
2021-07-02,5.00978601653294e-06
2021-07-05,0.0
2021-07-06,0.0206463963077624
2021-07-07,0.005497237574271332
2021-07-08,0.003695441600498733
2021-07-09,-0.011284821317133
2021-07-12,0.0016606568187337999
2021-07-13,0.002834240102273467
2021-07-14,0.015942566423362767
2021-07-15,0.0050004755733115665
2021-07-16,0.011273384211425399
2021-07-19,0.016412856221265697
2021-07-20,-0.008445635447644668
2021-07-21,-0.015362024391974566
2021-07-22,0.0069634080718338
2021-07-23,0.0137004416006119
2021-07-26,-0.010467260229306434
2021-07-27,0.0094246197868321
2021-07-28,-0.010222949075465733
2021-07-29,0.0007108047298990993
2021-07-30,0.0019537062167905
2021-08-02,0.009408955894345667
2021-08-03,-0.00689800976567773
2021-08-04,0.015092214998363065
2021-08-05,0.003698978588211067
2021-08-06,-0.0102334574266071
2021-08-09,0.005825927057916333
2021-08-10,-0.0109785127288198
2021-08-11,-0.0009805244521562005
2021-08-12,-0.0012332341501809997
2021-08-13,0.0070815430876792675
2021-08-16,0.010919235433103901
2021-08-17,0.007932650791482799
2021-08-18,-0.0038536432956705327
2021-08-19,0.0207647116268171
2021-08-20,0.005568168926845933
2021-08-23,-0.017407144712782503
2021-08-24,-0.014094924897647833
2021-08-25,-0.005748046662611134
2021-08-26,0.0043177251860736
2021-08-27,-0.008557848987618934
2021-08-30,0.009703901582885166
2021-08-31,0.003733140143319066
2021-09-01,0.0147621805788715
2021-09-02,-0.0038645377279762122
2021-09-03,-0.0029110795765690672
2021-09-06,0.0
2021-09-07,0.0013335744152219997
2021-09-08,0.007883516610625101
2021-09-09,-0.008455551787261865
2021-09-10,-0.009635206769936466
2021-09-13,-0.008582194901107941
2021-09-14,0.004625485687856567
2021-09-15,-0.014571491109757168
2021-09-16,0.007459959669377567
2021-09-17,-0.0033228225528187305
2021-09-20,0.010153924319745234
2021-09-21,0.00036591434867593346
2021-09-22,-0.007598435091446701
2021-09-23,-0.013738388855898467
2021-09-24,-0.005814681112231933
2021-09-27,-0.020074592674841102
2021-09-28,-0.014854864596555597
2021-09-29,0.005946913880538068
2021-09-30,0.006916801928147937
2021-10-01,-0.005830958010316533
2021-10-04,0.005810759311150032
2021-10-05,-0.009174487533068166
2021-10-06,0.0115859307182236
2021-10-07,-0.0010883810036328
2021-10-08,-0.01633349227318493
2021-10-11,-0.008378632421192635
2021-10-12,0.0049194338108199
2021-10-13,0.0039364011774758335
2021-10-14,0.00024614097200913377
2021-10-15,-0.006353166778792733
2021-10-18,0.0023878537811335664
2021-10-19,0.0010942662346651664
2021-10-20,-0.001935714690428633
2021-10-21,0.008610792158863366
2021-10-22,-0.009586464919679467
2021-10-25,9.385909383143325e-05
2021-10-26,-0.0009120380255779669
2021-10-27,0.0131169089868427
2021-10-28,-0.0019026590086621484
2021-10-29,0.004459860706679099
2021-11-01,-0.0056871238623625
2021-11-02,0.006235451196848934
2021-11-03,0.003702201541735766
2021-11-04,0.008940660371179465
2021-11-05,-0.0036960123572696998
2021-11-08,-0.006968423238932867
2021-11-09,0.000530047423834344
2021-11-10,0.009996028044035567
2021-11-11,-0.0010888126873808334
2021-11-12,0.000961091740281167
2021-11-15,0.004623579510014167
2021-11-16,0.0009044612169532983
2021-11-17,0.007916320568481208
2021-11-18,0.0033011294433532333
2021-11-19,0.020811414708918258
2021-11-22,-0.010427033798293031
2021-11-23,-0.011320529995592774
2021-11-24,0.005513770466707533
2021-11-25,0.0
2021-11-26,0.0053780905021514345
2021-11-29,0.015155228233627034
2021-11-30,0.004927527176958135
2021-12-01,-0.0016954102730253667
2021-12-02,-0.0006722689761349335
2021-12-03,0.015533464852228732
2021-12-06,-0.0045107795925953
2021-12-07,0.0075665183478402336
2021-12-08,0.005985842752255033
2021-12-09,-0.003944689736860567
2021-12-10,0.0061262777073549
2021-12-13,0.012147780426597567
2021-12-14,-0.010945223968032132
2021-12-15,0.015228055619996468
2021-12-16,-0.024251495122810503
2021-12-17,-0.0029562926791192002
2021-12-20,0.006064698733228032
2021-12-21,0.009958417280922532
2021-12-22,0.00030530542897983307
2021-12-23,0.0035392772572333
2021-12-24,0.0
2021-12-27,0.0019328068900155999
2021-12-28,-0.0008030917599100664
2021-12-29,0.004465895124926333
2021-12-30,0.004495522379775334
2021-12-31,-0.001903351744187033
2022-01-03,-0.013757497031730834
2022-01-04,-0.029426399387682732
2022-01-05,0.003650788259691299
2022-01-06,-0.013045951424856764
2022-01-07,0.007755907409689233
2022-01-10,-0.008586396818399967
2022-01-11,-0.0022299027876203003
2022-01-12,0.0013029108869776
2022-01-13,0.0079974999154714
2022-01-14,-0.008202348984359866
2022-01-17,0.0
2022-01-18,-0.007739757557389767
2022-01-19,-0.003498564714692266
2022-01-20,0.0037031270274468335
2022-01-21,0.007296183293297566
2022-01-24,0.00015894308947675683
2022-01-25,-0.022354851464252968
2022-01-26,-0.004998902350889866
2022-01-27,0.0009660177819339336
2022-01-28,0.010738846470775967
2022-01-31,0.0170280565571364
2022-02-01,-0.022607096734099334
2022-02-02,0.006596636595828633
2022-02-03,-0.003445780531091701
2022-02-04,-0.0010336269622540665
2022-02-07,-0.0012666810562301325
2022-02-08,-0.010446621621810967
2022-02-09,0.013210832248609968
2022-02-10,-0.0166858533353293
2022-02-11,-0.006848199866233632
2022-02-14,-0.0054750312271318
2022-02-15,0.005086253317505534
2022-02-16,-0.0032350110347144
2022-02-17,0.006682903224390598
2022-02-18,-0.0026874538560057335
2022-02-21,0.0
2022-02-22,0.002811745635439933
2022-02-23,-0.006853167010662066
2022-02-24,-0.0009159374568960335
2022-02-25,-0.0072629528584085
2022-02-28,-0.010802343022941367
2022-03-01,0.001634877721354802
2022-03-02,-0.007225502824590634
2022-03-03,0.010103371002290367
2022-03-04,-0.0180936574590956
2022-03-07,-0.005602041799645699
2022-03-08,0.005925841310511767
2022-03-09,0.014237348579830198
2022-03-10,-0.012632788447740568
2022-03-11,-0.0016417926870102668
2022-03-14,0.011590565551169656
2022-03-15,0.011401243881205596
2022-03-16,0.009979676575583234
2022-03-17,-0.0119775379142044
2022-03-18,-0.006978582548859099
2022-03-21,-0.013054820530180165
2022-03-22,-0.010663600618616632
2022-03-23,-0.0113338338201345
2022-03-24,0.010584914198786367
2022-03-25,-0.0002688783188116665
2022-03-28,0.019455309412576165
2022-03-29,0.018495427614849902
2022-03-30,-0.009609018490475399
2022-03-31,0.0064227074517787
2022-04-01,0.008792703697335801
2022-04-04,-0.0014787686667376001
2022-04-05,-0.006128809006536001
2022-04-06,0.010920793096292734
2022-04-07,0.004218449207997734
2022-04-08,-0.010824291089749968
2022-04-11,-0.008197398065945426
2022-04-12,-0.0032323188377916326
2022-04-13,-0.0013741456909584667
2022-04-14,-0.011169102514154634
2022-04-15,0.0
2022-04-18,-0.0071830856862842
2022-04-19,0.0079202027535983
2022-04-20,-0.017484136094361547
2022-04-21,0.0063110749863052665
2022-04-22,0.002233421443067167
2022-04-25,0.015575544362583831
2022-04-26,-0.01444909090761903
2022-04-27,-0.0071863484927012005
2022-04-28,0.0015218019754191328
2022-04-29,-0.005372832399722033
2022-05-02,-0.00016722652777429944
2022-05-03,-0.005525038557288517
2022-05-04,0.0016502814449789
2022-05-05,0.010384774087462866
2022-05-06,0.0057633485737194
2022-05-09,-0.0008196118442722997
2022-05-10,0.012363951122952535
2022-05-11,-0.02385936676391033
2022-05-12,-0.004119053154657767
2022-05-13,0.001757601800296467
2022-05-16,0.009948062656968733
2022-05-17,-0.011601933157342505
2022-05-18,-0.010227126008377233
2022-05-19,-0.0066780745398788335
2022-05-20,0.008410099309962766
2022-05-23,-0.011555629499697802
2022-05-24,0.029658537433067934
2022-05-25,-0.002170058593709066
2022-05-26,0.0026045534279151667
2022-05-27,0.008593834316141434
2022-05-30,0.0
2022-05-31,-0.0061885017239269174
2022-06-01,-0.003834999213387132
2022-06-02,-0.002125374000739833
2022-06-03,0.0067063843998512
2022-06-06,-0.0037827781858170667
2022-06-07,0.005440763050468663
2022-06-08,-0.015450492364749198
2022-06-09,-0.008827924803968467
2022-06-10,0.002625405736775333
2022-06-13,-0.011381725603819698
2022-06-14,-0.005860671641316434
2022-06-15,0.0169585743097909
2022-06-16,0.006449658520659899
2022-06-17,0.021817731378434197
2022-06-20,0.0
2022-06-21,-0.012887409743244765
2022-06-22,0.01874591397017573
2022-06-23,0.0318218002163323
2022-06-24,-0.0003370191295235343
2022-06-27,0.0010066805753696669
2022-06-28,-0.009143004626756133
2022-06-29,0.014156298044696702
2022-06-30,0.003846746512849734
2022-07-01,0.0012636448615703662
2022-07-04,0.0
2022-07-05,0.012604795257590964
2022-07-06,0.009025612384420399
2022-07-07,-0.0131236040009646
2022-07-08,0.0007268796928381999
2022-07-11,0.006334943871355267
2022-07-12,0.0007634421718479329
2022-07-13,0.006468265445465199
2022-07-14,0.014196999595957433
2022-07-15,-0.009601578092355168
2022-07-18,-0.010697103205801969
2022-07-19,0.0001957290336516669
2022-07-20,-0.0209349773971082
2022-07-21,0.0114455736057173
2022-07-22,0.022182475688875998
2022-07-25,-0.0049426066155635355
2022-07-26,-0.000634636129670932
2022-07-27,0.007020827886600099
2022-07-28,0.015550485757756135
2022-07-29,-0.023028323782555267
2022-08-01,-0.0020640988847825995
2022-08-02,0.0021837575482733665
2022-08-03,0.016892326311045553
2022-08-04,0.016739765657870997
2022-08-05,-0.006427701709928367
2022-08-08,-0.003140568166348067
2022-08-09,0.0068080437633320995
2022-08-10,-0.0020569207865107336
2022-08-11,-0.016119697147602866
2022-08-12,0.0019171243967059332
2022-08-15,0.011356636664588332
2022-08-16,-0.0042880508619862
2022-08-17,-0.0026367217947636
2022-08-18,-0.0103316459625954
2022-08-19,-0.0004057283901484002
2022-08-22,-0.008411461516672734
2022-08-23,-0.019344060888166034
2022-08-24,-0.002407765543815901
2022-08-25,-0.0010020579218186663
2022-08-26,-0.0024295564337613665
2022-08-29,0.003080683431939033
2022-08-30,-0.009423489548151467
2022-08-31,0.0003552704061699002
2022-09-01,0.008995660468397646
2022-09-02,-0.011922133568542367
2022-09-05,0.0
2022-09-06,0.005282377434696666
2022-09-07,0.0078747319734872
2022-09-08,-0.008228300849217468
2022-09-09,-0.002855801348004912
2022-09-12,0.0018598734804716997
2022-09-13,-0.0080433088566013
2022-09-14,-7.728385765643289e-05
2022-09-15,-0.016154463726625535
2022-09-16,0.007787101787528567
2022-09-19,-0.0008126083044121667
2022-09-20,-0.006856675966866
2022-09-21,0.0003869903736687663
2022-09-22,0.0004094009954048669
2022-09-23,0.021698604183000084
2022-09-26,0.011337791301965567
2022-09-27,-0.0052312779740468
2022-09-28,-0.014650134389029701
2022-09-29,-0.012069901825513232
2022-09-30,-0.011509232368241001
2022-10-03,0.0135966974005118
2022-10-04,0.0053311968142582
2022-10-05,-0.007712554859987266
2022-10-06,-0.0033271144127998992
2022-10-07,-0.0019061008666837668
2022-10-10,0.008089532502343033
2022-10-11,0.007092312398907534
2022-10-12,-0.013721208929903932
2022-10-13,-0.009293269088214134
2022-10-14,0.0047257234575576
2022-10-17,-0.0025396498766074
2022-10-18,-0.002583090264788301
2022-10-19,-0.0024657941735682
2022-10-20,0.008546739915371434
2022-10-21,0.005914880324204965
2022-10-24,0.005809084182009933
2022-10-25,0.010494953470877635
2022-10-26,-0.005932746299530665
2022-10-27,-0.028298630333020033
2022-10-28,-0.0012143074505023672
2022-10-31,-0.004440212383646867
2022-11-01,-0.007135892032709999
2022-11-02,-0.0064116595548837675
2022-11-03,-0.01478444162088732
2022-11-04,-0.015230305575304734
2022-11-07,-0.002490712372781767
2022-11-08,-0.007245639162833133
2022-11-09,-0.009625867479382266
2022-11-10,0.0160740273814552
2022-11-11,0.009543543956697632
2022-11-14,-0.0086798120326326
2022-11-15,-0.0025955675506447334
2022-11-16,0.011279966800335502
2022-11-17,-0.0036562728292703667
2022-11-18,0.004572716054190932
2022-11-21,0.0065991656556619
2022-11-22,-0.0036128649442256
2022-11-23,-0.004792787943416733
2022-11-24,0.0
2022-11-25,0.0008204644428804998
2022-11-28,-0.0017077510824167336
2022-11-29,-0.009212914986086868
2022-11-30,0.010447337122745266
2022-12-01,-0.001789024236115467
2022-12-02,-0.004813298832764233
2022-12-05,0.006376531893933233
2022-12-06,0.015713492009837668
2022-12-07,0.0038812710795928674
2022-12-08,0.009202861385527665
2022-12-09,0.0073109062281812
2022-12-12,-0.0023386572341063993
2022-12-13,0.005886239981908799
2022-12-14,0.001150251812678833
2022-12-15,-0.0036299634336356334
2022-12-16,-0.012845603090747367
2022-12-19,-0.007253368098576933
2022-12-20,-0.005829796030553233
2022-12-21,-0.003015596713182067
2022-12-22,0.0016961101403769425
2022-12-23,-0.005847606058198756
2022-12-26,0.0
2022-12-27,0.004002352272089934
2022-12-28,-0.007345506646351734
2022-12-29,0.0063250092091836334
2022-12-30,-0.0068601507545395
2023-01-02,0.0
2023-01-03,0.007799118080546135
